companyId;companyName;ticker;price;gestao;dy;p_vp;valorpatrimonialcota;liquidezmediadiaria;percentualcaixa;dividend_cagr;cota_cagr;numerocotistas;numerocotas;patrimonio;lastdividend
832;MOGNO REAL ESTATE IMPACT DEV. FUND;MGIM11;101,5;Ativa;0,9063;1,0314;98,41;5538,9;101,0381;;;75,0;247300,0;24337124,08;0,176172786
928;VIC DESENVOLVIMENTO VINTAGE;VDSV11;0,0;Ativa;0,0;;947,55;;1,1963;;;72,0;10221,0;9684881,24;
160;Fator Verita;VRTA11;87,95;Ativa;14,8612;0,9639;91,17;2188669,5;6,1722;13,5091;-12,0054;117856,0;15592424,0;1421569816,78;1,0
69;SDI Logística Rio;SDIL11;89,9;Ativa;10,3972;0,9208;97,87;726707,93;0,9747;14,0872;-7,6817;66604,0;6395050,0;625880844,9;0,83
545;RB CAPITAL TFO SITUS FDO INV IMOB - FII;RBTS11;1121,0;Ativa;23,9844;1,0249;1093,78;22420,0;14,5906;;;55,0;56525,0;61825976,14;4,9871073
933;NAVI CRÉDITO IMOBILIÁRIO;NCRI11;10,0;Ativa;2,3;0,823;12,15;288,4;8,1685;;;23,0;3249999,0;39489856,21;0,11
114;Parque Dom Pedro Shopping Center;PQDP11;2022,0;Passiva;9,0921;0,6452;3133,68;85588,52;2,1141;7,1721;-16,1759;4030,0;245513,0;769360230,91;10,377823373
517;VINCI LOGÍSTICA FDO INV IMOB;VILG11;92,72;Ativa;9,1448;0,826;112,27;2220891,68;0,6326;7,6372;-8,9867;156920,0;14997396,0;1683731866,6;0,67
142;Kinea High Yield CRI;KNHY11;94,07;Ativa;13,6224;0,9628;97,75;2621225,04;1,3537;12,5997;-6,5991;14404,0;18490843,0;1807503925,37;1,32
914;RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII;RBRX11;86,98;Ativa;12,2648;0,9351;93,02;505392,68;3,8809;;;3359,0;1880688,0;174936153,33;1,5
132;Brazil Realty;BZLI11;18,0;Ativa;0,0;1,6667;10,8;291,38;0,0328;;4,0042;19,0;41527764,0;448456317,82;
502;GENERAL SHOP E OUTLETS DO BRASIL FDO INV IMOB;GSFI11;5,0;Ativa;0,0;0,3552;14,19;50642,04;1,6817;;1,7812;7241,0;75198136,0;1066939470,89;
685;ALIANZA MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOB;ALZM11;82,36;Ativa;15,4077;0,8864;92,55;145738,89;3,136;;;3470,0;691192,0;63970097,23;1,05
23;Novo Horizonte;NVHO11;11,27;Ativa;8,4564;0,8079;13,95;1265,61;1,4371;1,8835;-3,6756;2251,0;41494533,0;578984996,18;0,0834647397
719;MULTIOFFICES 2 - FDO. INV. IMOB.;MOFF11;0,0;Ativa;0,0;;807,34;;0,2406;;;4,0;209066,0;168787791,63;
729;SJ AU LOGÍSTICA;SJAU11;90,0;Passiva;0,0;0,8784;102,46;58202,0;0,0669;;;138,0;7932248,0;812712437,15;
54;TB Office;TBOF11;15,56;Passiva;5,2875;74,0952;0,21;;492,1539;74,6165;-46,5503;9180,0;10050000,0;2097587,74;0,822739697
908;JASC RENDA VAREJO ESSENCIAL FDO DE INV IMOB;JASC11;100,0;Ativa;2,64;0,8543;117,05;648700,0;0,6493;;;69,0;1820287,0;213056329,87;0,41
746;GTIS BRAZIL LOGISTICS;GTLG11;98,0;Ativa;8,5714;1,0373;94,48;382311,06;4,1131;;;129,0;7173000,0;677727013,77;0,7
654;HECTARE DESENV. STUDENT HOUSING;HCST11;61,0;Ativa;0,0;0,6123;99,63;1415,0;6,1074;;;75,0;467414,0;46566463,39;
28;CIDADE JARDIM CONTINENAL TOWER;CJCT11;67,9;Passiva;0,0;1,026;66,18;55633,77;5,5688;;2,5336;1204,0;3140000,0;207812137,01;0,33
109;Floripa Shopping;FLRP11;1570,0;Passiva;8,5071;0,8595;1826,69;14211,78;2,581;14,6549;-0,2533;806,0;65232,0;119158437,08;13,0
134;FII BTG PACTUAL CRÉDITO IMOBILIÁRIO;BTCI11;8,59;Ativa;15,7536;0,0939;90,57;904433,0;7,0955;13,2265;-57,3159;36232,0;11057908,0;1001470167,13;0,106
913;PRAIA DO CASTELO FUNDO DE INVESTIMENTO IMOBILIÁRIO;PCAS11;0,0;Passiva;0,0;;7240,49;;0,5807;;;50,0;70000,0;506834171,9;
543;RB CAPITAL DESENV RESID III FDO INV IMOB - FII;RSPD11;1125,0;Ativa;3,1139;1,0471;1074,41;3375,0;4,4854;;;105,0;149011,0;160099282,29;35,03097087
50;Rio Negro;RNGO11;46,47;Passiva;10,566;0,5364;86,64;78176,46;2,0373;-2,5156;-22,4114;12047,0;2676000,0;231840612,68;0,43
781;PRAZO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;PRZS11;0,0;Ativa;0,0;;159,01;;0,3198;;;20,0;653228,0;103869204,74;
112;Shopping Jardim Sul;JRDM11;79,69;Passiva;8,1018;0,8901;89,88;24924,14;1,5885;12,7756;-7,8392;4272,0;2522968,0;226756674,27;0,520973262
610;VINCI INSTRUMENTOS FINANCEIROS;VIFI11;6,76;Ativa;10,8321;0,774;8,85;85227,0;6,9402;;;6807,0;8089190,0;71609024,11;0,065
632;HSI ATIVOS FINANCEIROS;HSAF11;77,57;Ativa;15,5793;0,8608;91,34;355230,11;2,2993;;;8070,0;2526360,0;230754977,58;0,9
130;Banestes Recebíveis Imobiliários;BCRI11;93,9;Ativa;15,4952;0,9305;100,91;517959,61;4,1106;11,5225;-8,3564;47353,0;6257873,0;631486419,13;1,0
58;Vector Queluz Lajes Corporativas;VLJS11;1141,14;Passiva;0,0;1,1186;1020,17;;4,3686;;;9,0;26068,0;26594422,42;28,81922098
14;Panamby;PABY11;14,12;Passiva;0,0;;-16,06;3045,04;;;-4,5558;696,0;758400,0;-12176856,0;
148;Polo Recebíveis Imobiliários I;PLRI11;23,61;Ativa;13,6394;0,7341;32,16;3668,33;2,5693;6,7119;-23,4436;798,0;954304,0;30687942,15;0,10912986
136;RIO BRAVO IFIX FDO INV IMOB;RBFF11;49,76;Ativa;11,94;0,7833;63,83;224912,21;1,8709;1,0839;-16,3231;20498,0;3749215,0;239326725,71;0,49
711;GALAPAGOS RECEBÍVEIS IMOBILIÁRIOS;GCRI11;90,87;Ativa;16,8427;0,9632;94,37;85230,93;0,7578;;;3746,0;1190790,0;112371669,04;1,1
572;HEDGE LOGÍSTICA FDO. INV. IMOB.;HLOG11;85,0;Ativa;9,1765;0,7298;116,47;49965,48;1,6874;0,5181;-12,9796;4182,0;4250000,0;494996222,85;0,65
836;FUNDO DE INVESTIMENTO IMOBILIÁRIO – BLUE RECEBÍVEI;BLUR11;102,0;Ativa;10,098;1,0092;101,07;954,54;5,2018;;;82,0;90000,0;9096398,99;1,03
725;RB CAPITAL LOGÍSTICO;RBLG11;94,11;Ativa;10,7109;0,9366;100,48;257484,0;1,6358;;;178,0;640199,0;64329673,64;0,88
581;TRX Real Estate;TRXF11;103,9;Ativa;10,2021;0,9853;105,45;2578485,54;9,363;12,2128;-3,6054;76381,0;8881638,0;936587821,89;0,85
121;Polo Shopping Indaiatuba;VPSI11;0,0;Passiva;0,0;;21,42;;1,1507;25,5189;;53,0;8071897,0;172936425,85;0,26178223
59;Vila Olímpia Corporate;VLOL11;98,0;Passiva;7,1939;0,9456;103,64;156407,61;1,4891;9,6954;-5,2885;3354,0;1784828,0;184983344,36;0,61
934;REAL INVESTOR FUNDO DE INVESTIMENTO IMOBILIÁRIO;RINV11;0,0;Ativa;0,0;;97,67;;6,4444;;;76,0;300129,0;29314015,86;0,85
900;ALIANZA URBAN HUB RENDA FUNDO DE INVESTIMENTO IMOB;AURB11;0,0;Ativa;0,0;;90,58;;0,553;;;5,0;880560,0;79760418,62;0,5051
748;FUNDO DE INVESTIMENTO IMOBILIÁRIO DEVELOPMENT;LKDV11;969,58;Ativa;0,0;0,9703;999,28;775664,0;1,6843;;;68,0;66811,0;66762696,78;
693;DEL MONTE AJAX FDO INV IMOB;DLMT11;0,0;Ativa;0,0;;0,66;;3,0204;;;9,0;13225796,0;8693492,33;0,000944
843;HEDGE SEED FUNDO DE INVESTIMENTO IMOBILIÁRIO;SEED11;100,0;Ativa;12,48;1,1583;86,33;623750,0;1,4795;;;112,0;1640000,0;141588553,37;1,22
579;FDO. INV. IMOB. HOUSI;HOSI11;64,64;Ativa;9,1772;0,6999;92,35;11331,96;3,0816;;;1736,0;573450,0;52957196,1;0,44
831;NAVI RESIDENCIAL;APTO11;8,6;Ativa;15,1339;0,8624;9,96;43314,07;13,1262;;;4993,0;4012857,0;39948229,28;0,1
764;MORE RECEBÍVEIS IMOBILIÁRIOS FII;MORC11;96,39;Ativa;15,9822;0,9877;97,62;190962,04;2,4379;;;4547,0;1291942,0;126121432,46;1,1
81;Brasil Plural Absoluto Fundo de Fundos;BPFF11;62,92;Ativa;12,744;0,8574;73,49;278888,07;3,8333;6,8636;-18,2899;19325,0;4492326,0;330121846,94;0,62
731;TELLUS DESENVOLVIMENTO LOGÍSTICO;TELD11;0,0;Ativa;0,0;;100,42;;29,5674;;;2,0;469760,0;47175347,09;
589;TORDESILHAS EI FDO. INV. IMOB.;TORD11;5,56;Ativa;17,2032;0,3966;14,02;545338,79;0,3545;;;111473,0;35051354,0;491383523,53;0,05
71;Votorantim Logística;VTLT11;88,79;Ativa;11,2725;0,8816;100,73;179998,39;2,8202;4,8242;-8,99;6336,0;2115000,0;213038186,08;0,88
909;LIFE CAPITAL PARTNERS FUNDO DE INVESTIMENTO IMOB;LIFE11;10,15;Ativa;12,3675;0,9922;10,23;302483,71;19,26;;;762,0;10531897,0;107693466,26;0,13
551;XP PROPERTIES FDO. INV. IMOB.;XPPR11;32,07;Ativa;13,3915;0,4315;74,41;394294,04;1,9535;-18,0043;-32,8187;68393,0;7316171,0;544417957,95;0,3
710;HBC RENDA URBANA;HBCR11;114,39;Ativa;5,3392;1,1214;102,01;1363,0;4,0187;;;46,0;1000000,0;102009168,1;0,5044643707
713;INTER TEVA INDICE DE PAPEL FUNDO DE INVESTIMENTO;ITIP11;77,45;Passiva;14,0;0,9735;79,61;64208,04;2,3771;;;2534,0;748151,0;59562347,51;0,85
846;FDO INV IMOB HOSPITAL UNIMED CAMPINA GRANDE;HUCG11;75,0;Passiva;9,1867;0,734;102,18;8279,25;61,0099;;;197,0;1122000,0;114650984,82;0,36
664;HEDGE AAA;HAAA11;79,56;Ativa;8,2202;0,8874;89,66;1865,55;0,6375;;;157,0;3455000,0;309763908,88;0,47
733;VALORA HEDGE FUND;VGHF11;9,03;Ativa;15,5629;0,9891;9,16;2063745,11;1,8752;;;206209,0;72889247,0;667476760,64;0,1
154;Socopa Fundo de Investimento Imobiliário;REIT11;221,0;Ativa;14,7738;0,7801;283,31;697,67;9,1577;;;65,0;26291,0;7448422,56;2,78
841;FDO DE INV IMOB LEBLON REALTY DESENVOLVIMENTO I;LRDI11;0,0;Ativa;0,0;;98,68;;16,7097;;;18,0;274379,0;27076613,3;
818;FDO DE INV IMOB MAUA CAPITAL MPD DESENV RESID;MMPD11;0,0;Ativa;0,0;;103,23;;2,4219;;;48,0;530000,0;54713644,61;
518;FDO INV IMOB VOTORANTIM SHOPPING;VSHO11;63,99;Ativa;11,2815;0,6432;99,37;33915,86;1,2466;7,8778;-18,0984;2645,0;2098800,0;208565963,01;0,65
494;Rio Bravo Renda Varejo;RBVA11;91,82;Ativa;13,0917;0,8532;107,7;868430,82;0,7058;4,6386;-14,1092;45704,0;11588199,0;1248096452,77;0,95
926;BRIX FUNDO DE INVESTIMENTO IMOBILIÁRIO;BRIX11;0,0;Ativa;0,0;;896,4;;0,6568;;;82,0;63741,0;57138202,14;
122;Shopping West Plaza;WPLZ11;68,2;Passiva;7,6246;0,7768;87,8;5972,19;2,1616;-3,9594;-11,8212;1816,0;1020747,0;89617303,28;0,45
911;MÉRITO RECEBÍVEIS IMOBILIÁRIOS FII;MFCR11;103,9;Ativa;5,3705;1,0182;102,04;2596,93;2,0983;;;97,0;100492,0;10254462,15;1,1
727;RIO BRAVO CRÉDITO IMOB. HIGH YIELD;RBHY11;96,5;Ativa;16,4767;1,0253;94,12;97500,96;3,8898;;;3476,0;1893505,0;178207563,15;1,2
839;KILIMA VOLKANO RECEBÍVEIS IMOB FDO DE INV IMOB;KIVO11;84,94;Ativa;17,1886;0,8798;96,54;184164,39;27,736;;;1355,0;1215124,0;117309169,67;1,25
695;ESTOQUE RESIDENCIAL E COMERCIAL RJ;ERCR11;76000,0;Passiva;8,9535;1,1101;68465,25;;0,1541;;;10,0;2376,0;162673435,2;139,44969767
546;SANTANDER PAPEIS IMOB CDI FDO INV IMOB;SADI11;89,98;Ativa;13,5475;0,9085;99,04;756838,79;1,9856;64,7704;-1,6413;8103,0;3180207,0;314970824,76;1,07
61;V2 EDIFICIOS CORPORATIVOS FDO INV IMOB;VVCO11;8,65;Ativa;0,0;0,6503;13,44;21829,48;42,3135;;-10,1023;4098,0;5014556,0;67378204,04;0,323281397
642;TRX REAL ESTATE II FDO. INVEST. IMOB.;TRXB11;129,16;Passiva;8,4082;1,1205;115,27;2071431,78;0,4968;;;194,0;2730511,0;314737317,6;0,9
10;JS Real Estate Multigestão;JSRE11;62,34;Ativa;9,5069;0,5511;112,97;2521872,61;0,0835;0,6215;-18,3506;84893,0;20767328,0;2346073475,07;0,49
531;FDO INV IMOB - OURINVEST FUNDO DE FUNDOS;OUFF11;61,85;Ativa;13,9531;0,8149;75,9;167598,07;1,3549;3,8939;-16,2262;8390,0;1814336,0;137707552,5;0,7000001433
916;VINCI VIFI 2 FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;VLIQ11;0,0;Ativa;0,0;;0,0;;;;;1,0;0,0;0,0;
155;BB Renda de Papéis Imobiliários;RNDP11;155,8;Ativa;20,5071;0,8058;193,35;9336,79;4,9225;-8,2745;-46,1729;1107,0;107481,0;20781882,83;0,82
656;MINT EDUCACIONAL;MINT11;98,86;Ativa;0,0;0,7468;132,37;197,0;6,2804;;;68,0;520000,0;68830938,3;
152;RBR Rendimento High Grade;RBRR11;84,56;Ativa;14,2654;0,8957;94,07;4322580,61;1,7165;22,7431;-7,0578;128356,0;13438908,0;1264255002,92;0,95
29;Brasilio Machado;BMII11;0,0;Passiva;0,0;;474,75;;0,7011;;;12,0;142400,0;67604086,07;0,228341
552;RIZA ARCTIUM REAL ESTATE FDO INV IMOB;RZAT11;85,0;Ativa;17,0095;0,8484;100,19;1345078,64;4,7399;-5,5425;-56,8775;43228,0;3708168,0;371534654,03;0,393310235
80;Banrisul Novas Fronteiras;BNFS11;122,89;Ativa;13,8913;1,3445;91,4;44808,11;6,1209;14,2979;-1,0646;3955,0;700000,0;63979435,37;1,32876722
699;FDO INV IMOB CJ;CJFI11;0,0;Ativa;0,0;;2,59;;1,1591;;;1,0;52601278,0;136316500,62;
38;Edifício Galeria;EDGA11;20,66;Passiva;7,5738;0,3381;61,1;31948,79;1,1081;-3,9188;-26,4615;6060,0;3812055,0;232905292,59;0,116220306
935;SUPREMO FUNDO DE INVESTIMENTO IMOBILIÁRIO;SPMO11;99,0;Ativa;0,4343;1,0666;92,82;327,67;0,216;;;6,0;1807730,0;167794487,96;0,43
944;FII CENTRAL LEBLON;CCLB11;0,0;Ativa;0,0;;99,12;;12,7311;;;21,0;630000,0;62443634,32;
704;FDO. INV. IMOB. CAIXA IMÓVEIS CORPORATIVOS;CXCO11;70,73;Passiva;12,2799;0,7008;99,3;132518,39;1,3946;;;13267,0;3924500,0;389717797,18;0,7311
514;STARX FDO INV IMOB;STRX11;8,52;Ativa;109,0376;0,0574;148,31;;0,8254;-69,9955;;55,0;1613559,0;239304872,87;0,88
724;QUASAR CRÉDITO IMOBILIÁRIO;QAMI11;79,99;Ativa;15,6832;0,8742;91,5;40654,22;3,007;;;1506,0;801398,0;73325660,72;0,9
814;JS ATIVOS FINANCEIROS;JSAF11;78,41;Ativa;14,1946;0,8347;93,94;440246,56;3,2321;;;3356,0;1573047,0;147767900,26;0,93
105;Hedge Atrium Shopping Santo André;ATSA11;77,35;Passiva;0,3878;0,9498;81,44;868,56;2,015;6,6665;-17,5494;282,0;1751141,0;142605231,83;0,05
827;FDO DE INVST IMOB CAIXA CARTEIRA IMOBILIÁRIA;CXCI11;78,0;Ativa;11,1467;0,8055;93,11;99853,64;2,3516;;;5546,0;2057726,0;191603025,19;0,83
2;Brazilian Graveyard and Death Care;CARE11;2,5;Ativa;0,0;0,3092;8,15;18350,93;0,4609;;-24,4766;11934,0;35769919,0;291348200,87;0,008385
48;The One;ONEF11;173,05;Passiva;6,4274;0,8589;201,44;61682,79;1,0608;13,7765;2,2581;3328,0;911000,0;183514122,94;0,98
705;FDO. INV. IMOB. REC FUNDO DE FUNDOS;RECX11;64,5;Ativa;14,4774;0,8254;78,14;8883,08;0,5924;;;683,0;218313,0;17059567,76;0,6
53;SP Downtown;SPTW11;40,0;Passiva;11,8826;0,7338;55,74;112730,79;5,9943;-18,3552;-21,084;32238,0;1798000,0;100226047,42;0,42
921;WARREN SECURITIES FDO DE INV IMOB;WSEC11;94,87;Ativa;4,1636;0,9331;101,67;13943,3;11,0318;;;455,0;245651,0;24976300,94;1,1
717;MAUÁ CAPITAL HEDGE FUND;MCHF11;8,92;Ativa;14,9103;0,938;9,51;1154294,89;3,7957;;;30318,0;32307646,0;307239777,17;0,1
22;Hospital Nossa Sra Lourdes;NSLU11;163,65;Passiva;6,5278;0,8234;198,92;140250,82;2,9568;-13,5296;-14,1625;6692,0;1293286,0;257258460,43;1,554563398
19;Vereda;VERE11;233,49;Ativa;14,465;0,7045;331,41;;0,5701;18,0168;;54,0;569529,0;188746826,52;2,07
498;MAC FDO INV IMOB;DMAC11;13,0;Passiva;0,0;2,6052;4,99;;105,1441;;-70,375;2352,0;156108,0;778257,9;4,89461808
706;TOURMALET V - ED. CIDADE NOVA;TCIN11;129,23;Ativa;0,0;1,1885;108,73;387,0;0,3662;;;129,0;831197,0;90375768,24;
513;FDO INV IMOB - FII UBS (BR) OFFICE;RECT11;51,67;Ativa;11,7217;0,5519;93,68;459449,93;2,3978;-13,0342;-20,7448;78094,0;8543493,0;800339792,56;0,54
668;REAG MULTI ATIVOS IMOBILIÁRIOS;RMAI11;50,95;Ativa;6,1237;0,4724;107,86;14457,4;0,4686;;;1185,0;2443800,0;263579910,91;0,26
847;JACARANDÁ I FUNDO DE INVESTIMENTO IMOBILIÁRIO;JCDA11;0,0;Passiva;0,0;;10,92;;3,2206;;;49,0;14304223,0;156137522,79;
73;BR Hotéis;BRHT11B;86,8;Ativa;0,0;1,0883;79,76;;8,8372;;;11,0;1841677,0;146890978,94;
728;SEQUOIA III RENDA IMOBILIÁRIA;SEQR11;60,21;Ativa;13,0929;0,6422;93,76;139850,57;3,002;;;4758,0;1608552,0;150818356,01;0,6904
850;WHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;WHGR11;8,52;Ativa;8,7059;0,8509;9,99;499440,61;1,6057;;;3322,0;25089531,0;250684297,84;0,1
47;CSHG Real Estate;HGRE11;109,36;Ativa;8,6813;0,6975;156,89;2338297,93;0,4469;5,9397;-16,6174;138126,0;11817767,0;1854090126,97;0,78
63;EUROPAR;EURO11;235,25;Passiva;9,2412;0,7244;324,73;72460,5;1,3614;22,4185;6,4547;2563,0;383936,0;124675922,34;1,87
602;LEGATUS SHOPPINGS FDO. INV. IMOB. - FII;LASC11;105,0;Ativa;8,7021;0,9817;106,96;5631,12;8,9154;23,4475;;367,0;2940298,0;314492496,95;0,79
807;FII CAIXA AGÊNCIAS;CXAG11;76,6;Ativa;12,141;0,6681;114,65;123446,96;1,229;;;11488,0;2090621,0;239691104,42;0,75
623;GALAPAGOS FDO DE FDO - FII FDO INV. IMOB.;GCFF11;68,81;Ativa;13,1231;0,8455;81,38;20764,54;0,3872;;;1970,0;338598,0;27556240,23;0,72
580;CAPITÂNIA REIT FOF - FDO. INVEST. IMOB;CPFF11;59,99;Ativa;12,3333;0,7764;77,28;261557,18;0,2701;;-16,4214;12598,0;5449778,0;421169425,58;0,6
722;PARKING PARTNERS FDO. INVEST. IMOB.;VTVI11;0,0;Ativa;0,0;;35,97;;1,2554;;;1,0;1780984,0;64060653,59;
600;FUND. INVEST. IMOB. SUCCESPAR VAREJO;SPVJ11;0,0;Ativa;0,0;;116,24;;2,4797;;;29,0;6312090,0;733705100,93;0,68
64;RB Capital Renda I;FIIP11B;144,18;Passiva;11,0001;0,7745;186,17;53894,33;1,6089;-8,0252;-10,8516;8110,0;927162,0;172609310,05;1,35
33;Cyrela Commercial Properties;CEOC11;53,34;Passiva;11,7147;0,6726;78,8;32797,5;2,4063;1,4933;-18,0725;4957,0;1815696,0;143085334,17;0,650975174
607;URCA PRIME RENDA;URPR11;99,35;Ativa;17,9153;1,0064;98,81;2204482,82;11,5721;;;90383,0;11675248,0;1153576868,52;1,25
905;FRONTEIRA MULTI FUNDO DE INVESTIMENTO IMOBILIÁRIO;FRHY11;0,0;Ativa;0,0;;99,53;;8,1086;;;7,0;130500,0;12989074,66;1,03
925;KINEA PREMIUM PROPERTIES FDO INV IMOB;KNPR11;0,0;Ativa;0,0;;90,14;;28,7727;;;594,0;579911,0;52273009,66;2,5
18;Multi Shoppings;SHOP11;89,0;Ativa;0,0;1,9377;45,93;980,0;6,2972;;;22,0;1481266,0;68038509,12;
539;HABITAT II - FDO INV IMOB;HABT11;88,36;Ativa;15,8523;0,8819;99,78;1396114,61;6,4026;3,8926;-8,2132;66807,0;8126783,0;810912436,0;1,18
13;Maxi Renda;MXRF11;10,09;Ativa;12,1782;0,999;10,11;5803124,43;3,6263;12,6684;-3,7865;739809,0;226039663,0;2284497771,46;0,11
137;Hedge TOP FOFII 2;FOFT11;123,0;Ativa;0,0;1,1161;110,21;;5,1009;-47,711;;3846,0;1196040,0;131819480,59;1,9
640;BRIO REAL ESTATE II - FDO INV IMOB;BRIM11;1030,22;Ativa;13,235;0,9261;1112,38;1020,4;2,3312;;;209,0;124137,0;138087410,76;10,89
16;RB Capital Renda II;RBRD11;35,33;Passiva;13,2748;0,5338;66,19;33828,81;3,2527;-39,9975;-24,1777;9811,0;1851786,0;122562166,9;0,32
540;HEDGE REALTY DEVELOPMENT FDO INV IMOB;HRDF11;0,92;Ativa;0,0;0,748;1,23;264,23;45,9197;;-25,4447;1265,0;7587125,0;9357437,31;6,8
838;KINEA CREDITAS FDO DE INV IMOBILIÁRIO;KCRE11;89,81;Ativa;7,51;0,9179;97,92;525900,43;9,8034;;;4174,0;3600000,0;352526511,35;1,08
35;Reag Renda Imobiliária;DOMC11;439,0;Ativa;0,0;4,0701;107,86;;0,4686;;-12,2178;1185,0;2443800,0;263579910,91;
549;VINCI OFFICES FDO INV IMOB;VINO11;45,27;Ativa;8,9463;0,8268;54,75;1104253,96;3,7563;-3,3794;-12,7211;125317,0;16565259,0;906890470,29;0,31
848;BS2 ALLINVESTMENTS FDO DE INV IMOB;LLAO11;0,0;Ativa;0,0;;100,47;;30,8084;;;78,0;361140,0;36282399,22;
686;BLUEMACAW CRÉDITO IMOBILIÁRIO;BLMC11;80,08;Ativa;15,1598;0,8332;96,11;4263,78;3,1472;;;431,0;399500,0;38395654,7;0,82
739;ZION CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;ZIFI11;1164,99;Ativa;0,6969;0,9846;1183,2;25494,0;0,6707;;;63,0;47485,0;56184445,74;3,304958
511;GRUPO RCFA FDO INV IMOB;RCFA11;2,77;Passiva;0,0;0,1582;17,51;1848,19;0,0356;;3,616;278,0;583926,0;10226252,35;
915;VINCI CREDIT SECURITIES FUNDO DE INVESTIMENTO IMOB;VCRI11;8,83;Ativa;11,4949;0,9344;9,45;308953,93;7,7698;;;5932,0;17773297,0;167913154,23;0,11
79;BB Renda Corporativa;BBRC11;93,0;Passiva;13,6559;0,8638;107,66;94230,21;4,7599;0,4569;-14,5567;9137,0;1590000,0;171184987,01;0,99
603;MORE REAL ESTATE FOF FII FDO. INV. IMOB.;MORE11;61,58;Ativa;12,977;0,7439;82,83;425063,54;0,9251;;;17818,0;2319115,0;192101783,82;0,54
113;Malls Brasil Plural;MALL11;101,99;Ativa;8,8784;0,8491;119,91;1376411,75;2,7311;27,4175;-4,8266;110158,0;9124659,0;1094178737,27;0,78
159;Votorantim Securities Master;VOTS11;86,0;Ativa;15,0698;0,9219;93,29;4763,39;3,2432;47,6046;-2,223;538,0;827913,0;77236917,57;1,08
153;BB Renda de Papeis Imobiliários II;RDPD11;26,5;Ativa;23,8868;0,9302;28,49;19249,68;2,0899;12,3802;-33,3513;1486,0;1078042,0;30711092,33;0,34
721;PANORAMA PROPERTIES FDO. INVEST. IMOB.;PNPR11;100,0;Ativa;0,0;1,0114;98,87;25000,0;0,5639;;;20,0;863967,0;85416531,24;
615;RBR DESENV COMERCIAL FEEDER;RCFF11;89,0;Ativa;3,3508;0,973;91,47;321,5;14,7153;;;84,0;323200,0;29562007,81;1,2312140951
40;Edifício Castelo;FCAS11;0,0;Passiva;0,0;;60,79;;186,1664;;;2,0;1327300,0;80684223,04;0,1219150757
660;REC LOGISTICA;RELG11;70,8;Ativa;13,2456;0,5799;122,1;76971,89;3,3586;;;7635,0;1334562,0;162951215,1;0,7
532;FDO INV IMOB BTG PACTUAL SHOPPINGS;BPML11;60,34;Passiva;4,7644;0,4837;124,75;11194,68;1,0543;;-20,4803;1595,0;4305079,0;537073355,75;0,270464544
12;Mérito Desenvolvimento Imobiliário;MFII11;93,83;Ativa;14,2995;0,9014;103,81;284402,04;3,0932;3,0129;-9,4382;28379,0;4146900,0;430508232,75;1,1
512;RB CAPITAL RENDIMENTOS IMOB FDO INV IMOB;RCRI11B;1200,0;Ativa;0,0;3,2841;365,4;;70,8021;;;149,0;51012,0;18639596,1;12,48183593
655;MOGNO CRI HIGH GRADE;MGCR11;79,3;Ativa;16,6136;0,8856;89,58;69783,36;3,1827;;;4037,0;1422304,0;127417059,43;0,879571012
151;RBR ALPHA MULTIESTRATÉGIA REAL ESTATE;RBRF11;67,96;Ativa;10,933;0,8303;81,85;2370800,25;0,4196;-2,1605;-18,0494;95508,0;13680770,0;1119734467,78;0,63
107;General Shopping Ativo e Renda;FIGS11;46,06;Passiva;9,9132;0,6028;76,48;112835,79;2,0953;24,4675;-17,5872;15678,0;2850000,0;217963812,1;0,39
709;FUNDO DE INVESTIMENTO IMOBILIÁRIO BRL PROP II;BRLA11;143,0;Passiva;8,9371;0,9051;157,99;335708,44;0,0531;;;228,0;2766455,0;437083972,92;1,093
840;LAVOURA FUNDO DE INVESTIMENTO IMOBILIÁRIO;LAVF11;0,0;Ativa;0,0;;3,32;;106,2677;;;7,0;44600,0;148232,8;1,3
755;FRAM CAPITAL SBCLOG;SBCL11;0,0;Ativa;0,0;;948,35;;142,1009;;;2,0;30000,0;28450568,93;
149;Polo Recebíveis Imobiliários II;PORD11;88,5;Ativa;16,4407;0,9021;98,1;559300,21;8,1719;17,0694;-6,2831;22196,0;3728375,0;365751144,43;1,12
506;FDO INV IMOB - VBI LOGÍSTICO;LVBI11;96,0;Ativa;9,245;0,8326;115,5;2268262,29;3,211;9,4155;-8,6296;65588,0;11775177,0;1360014699,59;0,75
931;FUNDO DE INVESTIMENTO IMOBILIÁRIO APEX MALLS;APXM11;0,0;--;0,0;;95,53;;102,2333;;;2,0;16400,0;1566662,09;
903;CONSTANTINOPLA RECEBÍVEIS IMOBILIÁRIOS FII;CYLD11;0,0;Ativa;0,0;;102,45;;1,9322;;;44,0;473400,0;48499879,43;
902;CANUMA CAPITAL MULTIESTRATÉGIA FDO DE INV IMOB;CCME11;99,5;Ativa;2,7035;0,9879;100,72;8667,17;53,1482;;;77,0;2495084,0;251302436,52;0,99
