TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AAIC;2,69;;22,07;0,36;0,07;100,00;103,49;14,11;3,01;32,16;29,15;3,45;3,12;;-0,07;;1,61;0,32;2,10;0,20;0,80;0,02;-30,10;;;7,55;0,12;;76.306.423,00
AAT;17,07;7,56;23,82;0,85;0,35;63,93;27,00;10,29;9,08;23,17;14,08;1,32;2,45;;-0,35;;3,56;1,46;3,96;0,41;0,59;0,14;6,06;8,39;;20,11;0,72;;1.036.452.846,00
ABR;11,10;17,75;7,01;0,68;0,12;99,06;402,85;124,77;2,17;15,49;13,32;4,17;8,74;;-0,12;;9,70;1,67;5,49;0,17;0,83;0,01;3,69;34,73;;16,33;1,58;;1.995.986.460,00
ACC;65,42;;154,52;2,95;1,22;51,87;18,95;6,00;48,96;67,23;18,27;1,10;9,28;;-1,22;;1,91;0,79;2,80;0,41;0,58;0,13;3,69;-18,56;;22,18;0,42;;9.124.977.860,00
ACRE;8,87;15,11;16,26;0,65;0,19;100,00;3.602,21;1.114,71;5,03;21,32;16,28;2,10;181,27;;-0,19;;3,98;1,18;3,86;0,30;0,70;0,00;;-0,41;;13,69;0,55;;484.362.316,00
ADC;67,08;4,22;41,72;1,31;0,90;87,84;52,25;33,74;26,93;35,44;8,51;0,41;14,07;;-0,90;;3,13;2,16;3,38;0,69;0,31;0,06;30,97;21,27;;51,33;1,61;;6.048.831.672,00
AFCG;12,27;18,17;7,00;0,74;0,48;;;;5,74;6,13;0,38;0,05;;;-0,48;;10,60;6,92;8,62;0,65;0,35;0,00;;;;16,55;1,75;;251.402.484,00
AFIN;8,23;;-97,09;0,58;0,28;74,05;20,65;-3,17;14,92;39,26;24,35;0,94;3,08;;-0,28;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINO;25,70;;-303,19;1,80;0,86;74,05;20,65;-3,17;46,58;39,26;24,35;0,94;9,62;;-0,86;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINP;26,01;;-306,85;1,82;0,87;74,05;20,65;-3,17;47,15;39,26;24,35;0,94;9,74;;-0,87;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AGNC;9,79;14,71;-4,62;0,71;0,11;;;;-9,96;-17,73;-7,78;0,56;;;-0,11;;-15,49;-2,36;-3,87;0,15;0,85;0,00;;;;13,70;-2,12;;5.625.891.051,00
AGNCM;20,32;8,46;-9,58;1,48;0,23;;;;-20,67;-17,73;-7,78;0,56;;;-0,23;;-15,49;-2,36;-3,87;0,15;0,85;0,00;;;;13,70;-2,12;;5.625.891.051,00
AGNCN;23,82;7,92;-11,23;1,74;0,26;;;;-24,23;-17,73;-7,78;0,56;;;-0,26;;-15,49;-2,36;-3,87;0,15;0,85;0,00;;;;13,70;-2,12;;5.625.891.051,00
AGNCO;20,45;7,95;-9,64;1,49;0,23;;;;-20,80;-17,73;-7,78;0,56;;;-0,23;;-15,49;-2,36;-3,87;0,15;0,85;0,00;;;;13,70;-2,12;;5.625.891.051,00
AGNCP;18,80;8,14;-8,86;1,37;0,21;;;;-19,12;-17,73;-7,78;0,56;;;-0,21;;-15,49;-2,36;-3,87;0,15;0,85;0,00;;;;13,70;-2,12;;5.625.891.051,00
AHH;11,27;6,39;12,08;1,18;0,34;33,95;30,71;13,92;5,47;5,59;0,12;0,02;1,68;;-0,34;;9,76;2,82;17,70;0,29;0,71;0,20;8,45;28,85;;9,56;0,93;;763.134.526,00
AHT;2,75;;-0,68;-0,63;0,02;32,63;7,44;-11,27;1,03;36,77;35,75;;0,08;-0,03;-0,03;0,15;-92,98;-3,57;2,32;-0,04;1,03;0,32;-2,92;;;-4,36;-4,05;;94.861.525,00
AIC;23,25;7,26;190,78;3,08;0,61;100,00;103,49;14,11;26,02;32,16;29,15;3,45;26,93;;-0,61;;1,61;0,32;2,10;0,20;0,80;0,02;-30,10;;;7,55;0,12;;76.306.423,00
AIRC;33,52;5,37;5,53;2,32;0,76;66,23;140,93;116,79;4,58;7,65;3,06;1,55;6,46;;-0,76;;41,90;13,79;18,74;0,33;0,66;0,12;-5,10;24,13;;14,46;6,06;;4.997.939.264,00
AIV;7,13;0,28;14,12;1,95;0,49;62,28;96,28;39,78;5,83;10,92;5,09;1,70;5,62;;-0,49;;13,82;3,47;9,70;0,25;0,67;0,09;-28,31;-24,84;;3,65;0,51;;1.068.966.676,00
AIW;25,00;;205,14;3,31;0,66;100,00;103,49;14,11;27,98;32,16;29,15;3,45;28,95;;-0,66;;1,61;0,32;2,10;0,20;0,80;0,02;-30,10;;;7,55;0,12;;76.306.423,00
AJX;6,40;16,41;-8,71;0,44;0,10;100,00;153,13;-113,57;6,46;42,69;36,23;2,48;9,89;;-0,10;;-5,07;-1,15;1,37;0,23;0,77;0,01;;;;14,50;-0,74;;148.040.320,00
AJXA;23,96;7,56;-32,60;1,65;0,37;100,00;153,13;-113,57;24,18;42,69;36,23;2,48;37,02;;-0,37;;-5,07;-1,15;1,37;0,23;0,77;0,01;;;;14,50;-0,74;;148.040.320,00
AKR;13,28;5,42;-36,07;0,76;0,30;68,76;4,59;-10,86;85,40;203,02;117,62;1,04;3,92;;-0,30;;-2,10;-0,82;0,43;0,39;0,59;0,08;5,59;;;17,57;-0,37;;1.278.400.528,00
ALEX;17,71;4,86;47,09;1,14;0,70;31,58;8,28;6,69;38,04;51,71;13,67;0,41;3,15;;-0,70;;2,42;1,48;0,98;0,61;0,39;0,22;-11,54;;;15,53;0,38;;1.285.636.198,00
ALX;188,82;9,53;16,73;4,08;0,69;56,05;41,90;28,00;11,18;21,35;10,17;3,71;4,69;;-0,69;;24,37;4,12;6,50;0,17;0,83;0,15;-2,25;-6,47;;46,31;11,28;;964.360.386,00
AMH;29,85;2,55;43,06;1,66;0,89;55,40;29,85;16,82;24,27;28,94;4,67;0,32;7,25;;-0,89;;3,86;2,06;4,88;0,53;0,47;0,12;9,19;27,52;;17,96;0,69;;10.798.927.035,00
AMT;199,65;2,94;52,65;16,68;1,38;69,53;26,68;16,49;32,54;45,32;12,79;6,56;8,68;-19,82;-1,46;0,44;31,69;2,63;6,40;0,08;0,92;0,16;9,96;7,34;;11,97;3,79;;92.966.243.865,00
ANH;2,98;;-2,68;0,72;0,12;;;;-5,03;24,95;29,98;-4,31;;;-0,12;;-27,04;-4,64;-9,45;0,17;0,82;0,00;;;;4,12;-1,11;;295.925.866,36
APLE;14,06;5,62;22,20;1,01;0,67;58,82;16,67;11,69;15,57;22,52;6,95;0,45;2,60;;-0,67;;4,56;3,03;4,39;0,67;0,33;0,26;0,00;-4,52;;13,90;0,63;;3.215.010.216,00
APTS;25,00;;105,44;1,40;0,43;69,54;28,71;3,83;14,06;33,84;19,77;1,96;4,04;;-0,43;;1,32;0,41;3,21;0,31;0,69;0,11;20,97;;;17,91;0,24;;1.611.075.000,00
ARE;119,93;3,94;40,28;1,09;0,58;69,75;29,65;19,91;27,04;39,16;12,12;0,49;8,02;;-0,58;;2,72;1,45;2,63;0,53;0,47;0,07;18,07;29,11;;109,61;2,98;;20.758.335.903,00
ARI;9,14;15,32;5,04;0,55;0,13;100,00;863,26;412,54;2,41;14,66;12,25;2,79;20,80;;-0,13;;10,87;2,68;5,86;0,25;0,75;0,01;;6,56;;16,67;1,81;;1.291.171.240,00
ARR;5,01;23,55;-4,15;0,87;0,10;;;;-8,85;-12,49;-3,64;0,36;;;-0,10;;-20,94;-2,47;-6,70;0,12;0,88;0,00;;;;5,77;-1,21;;965.800.746,00
AVB;157,78;4,03;19,42;1,96;1,08;100,00;53,26;43,83;15,98;21,57;5,59;0,69;8,51;;-1,08;;10,10;5,56;6,93;0,55;0,45;0,13;3,74;5,21;;80,43;8,12;;22.076.593.378,00
BDN;4,25;17,88;13,68;0,45;0,19;63,67;24,88;10,54;5,80;21,27;15,47;1,20;1,44;;-0,19;;3,28;1,38;3,50;0,42;0,58;0,13;-0,56;-14,84;;9,47;0,31;;729.842.725,00
BFS;37,40;6,26;22,93;2,23;0,49;73,76;44,73;15,86;8,13;19,13;11,00;3,02;3,64;;-0,49;;9,74;2,13;6,77;0,22;0,78;0,13;1,67;0,79;;16,75;1,63;;894.368.640,00
BHR;3,88;2,06;24,65;0,62;0,11;33,47;11,28;1,55;3,39;16,70;13,31;2,45;0,38;-0,23;-0,13;0,26;2,53;0,43;4,10;0,17;0,65;0,28;10,09;-5,06;;6,21;0,16;;256.206.100,00
BNL;16,80;6,43;25,63;1,01;0,57;94,66;51,39;29,97;14,95;24,50;9,56;0,65;7,68;;-0,57;;3,95;2,24;4,07;0,57;0,43;0,07;17,55;17,38;;16,60;0,66;;3.129.774.480,00
BPYU;18,52;;-0,83;0,44;0,03;57,68;-4,09;-57,47;-11,61;-274,32;-262,70;9,86;0,48;;-0,03;;-52,70;-4,04;-0,55;0,08;0,88;0,07;-8,65;;;42,49;-22,39;;710.173.476,00
BPYUP;25,20;;-1,13;0,59;0,05;57,68;-4,09;-57,47;-15,80;-274,32;-262,70;9,86;0,65;;-0,05;;-52,70;-4,04;-0,55;0,08;0,88;0,07;-8,65;;;42,49;-22,39;;710.173.476,00
BRG;26,60;0,61;18,42;16,07;0,31;63,36;34,40;18,88;10,11;22,56;12,45;19,78;3,48;;-0,31;;87,20;1,67;5,39;0,02;0,59;0,09;22,09;;;1,66;1,44;;813.284.360,00
BRMK;4,47;15,66;-5,06;0,63;0,56;100,00;-423,11;-457,03;-5,47;-5,86;-0,40;0,05;23,12;;-0,56;;-12,54;-11,07;-10,50;0,88;0,12;0,02;-13,38;;;7,04;-0,88;;588.922.500,00
BRT;18,83;5,31;7,13;1,44;0,49;100,00;94,20;71,65;5,43;12,02;6,60;1,75;5,11;;-0,49;;20,21;6,90;9,25;0,34;0,66;0,10;-7,79;54,51;;13,06;2,64;;360.489.052,00
BRX;20,29;4,83;17,22;2,13;0,72;74,40;44,89;29,08;11,15;20,32;9,17;1,75;5,01;;-0,72;;12,36;4,20;6,92;0,34;0,66;0,14;-1,04;3,36;;9,53;1,18;;6.097.569.061,00
BXMT;17,40;14,25;12,06;0,66;0,12;0,00;72,07;18,57;3,11;2,80;-0,30;-0,06;2,24;;-0,12;;5,50;0,98;21,29;0,18;0,82;0,05;20,01;2,70;;26,23;1,44;;2.997.743.340,00
BXP;49,43;7,93;9,13;1,26;0,32;63,47;48,82;27,31;5,11;14,17;9,06;2,24;2,49;;-0,32;;13,84;3,51;7,36;0,25;0,75;0,13;3,62;13,44;;39,11;5,41;;7.751.746.061,00
CCI;129,45;4,69;33,50;7,53;1,44;70,40;34,21;23,98;23,48;32,43;8,96;2,87;8,03;-37,06;-1,49;0,45;22,49;4,30;8,14;0,19;0,81;0,18;10,42;40,31;;17,19;3,86;;56.108.484.375,00
CDR;29,00;67,31;-7,87;0,89;0,38;63,71;-23,43;-40,14;-13,48;-31,60;-18,12;1,20;3,16;;-0,38;;-11,33;-4,89;-3,00;0,43;0,57;0,12;-3,33;;;32,53;-3,69;;393.103.700,00
CHCT;35,10;5,06;41,49;1,84;1,04;82,97;34,74;22,54;26,92;36,97;10,05;0,69;9,35;;-1,04;;4,43;2,51;3,99;0,57;0,43;0,11;21,25;44,38;;19,09;0,85;;913.473.990,00
CHMI;5,72;18,88;8,47;0,54;0,10;77,85;83,89;31,47;3,18;-20,65;-23,83;-4,08;2,67;;-0,10;;6,42;1,19;8,45;0,19;0,81;0,04;17,33;-14,42;;10,52;0,68;;142.417.132,00
CIM;5,42;20,66;-2,36;0,47;0,09;100,00;-41,60;-122,82;-6,98;-24,59;-17,61;1,19;2,90;;-0,09;;-19,93;-3,97;-2,95;0,20;0,80;0,03;-6,51;;;11,50;-2,29;;1.256.499.630,00
CIO;6,15;13,01;21,49;0,31;0,16;62,47;24,76;6,33;5,50;20,11;14,61;0,81;1,36;;-0,16;;1,42;0,73;2,98;0,51;0,49;0,11;11,13;24,17;;20,11;0,29;;245.549.820,00
CLDT;9,87;0,71;82,71;0,61;0,36;45,48;12,32;1,98;13,27;24,97;11,69;0,53;1,64;;-0,36;;0,73;0,43;2,87;0,59;0,41;0,22;-0,47;-20,59;;16,27;0,12;;482.171.214,00
CLI;18,35;;-62,91;1,28;0,37;76,04;-7,77;-8,36;-67,74;-163,38;-95,64;1,80;5,26;;-0,37;;-2,03;-0,58;-0,66;0,29;0,60;0,07;-12,02;;;14,36;-0,29;;1.671.382.225,00
CLNC;10,32;;-2,93;0,86;0,22;43,42;-47,68;-322,28;-19,84;-73,24;-53,41;2,30;9,46;;-0,22;;-29,14;-7,34;-1,45;0,25;0,75;0,02;9,43;;;12,07;-3,52;;1.330.917.768,00
CLNY;8,50;;-0,49;0,19;0,07;65,74;-147,61;-222,45;-0,74;-4,54;-3,79;0,99;1,10;1,60;-0,08;1,65;-39,38;-13,62;-12,42;0,35;0,65;0,06;9,25;;;43,68;-17,20;;1.359.110.050,00
CLPR;5,81;8,18;-19,59;6,62;0,08;52,32;21,30;-3,67;3,38;44,59;41,21;80,80;0,72;;-0,08;;-33,80;-0,39;2,33;0,01;0,99;0,11;4,53;;;0,88;-0,30;;93.327.192,00
CMCT;4,17;6,12;16,79;0,26;0,14;41,97;15,67;5,58;5,98;17,95;11,96;0,51;0,94;;-0,14;;1,52;0,85;2,44;0,56;0,40;0,15;-19,32;;;16,35;0,25;;94.817.043,00
CMCTP;28,10;5,55;113,13;1,72;0,96;41,97;15,67;5,58;40,31;17,95;11,96;0,51;6,32;;-0,96;;1,52;0,85;2,44;0,56;0,40;0,15;-19,32;;;16,35;0,25;;94.817.043,00
CMO;6,50;;9,33;0,72;0,08;100,00;121,01;73,55;5,67;66,03;60,36;7,68;6,86;;-0,08;;7,73;0,86;1,43;0,11;0,89;0,01;-12,46;;;9,01;0,70;;629.691.400,00
COLD;27,58;3,19;-383,19;1,97;0,92;23,88;2,67;-0,67;95,73;135,49;39,76;0,82;2,56;;-0,92;;-0,52;-0,24;0,85;0,47;0,53;0,36;13,56;;;13,97;-0,07;;7.449.258.712,00
CONE;90,36;;468,41;4,05;1,59;55,95;7,05;2,10;139,42;179,79;40,38;1,17;9,83;-44,32;-1,77;0,74;0,87;0,34;1,19;0,39;0,61;0,16;17,91;4,92;;22,29;0,19;;11.850.659.784,00
COR;169,90;;84,80;-848,50;3,47;67,53;23,16;13,87;50,78;62,80;12,02;;11,76;;-3,47;;-1.000,61;4,09;8,34;0,00;1,00;0,29;12,73;24,64;;-0,20;2,00;;7.509.189.230,00
CORR;1,28;11,72;-1,35;0,17;0,04;53,27;6,18;-11,27;2,47;25,99;23,52;1,62;0,15;;-0,04;;-12,55;-3,06;1,19;0,24;0,76;0,27;7,50;;;7,54;-0,95;;20.301.696,00
CPLG;15,98;;-33,36;1,06;0,61;17,49;-0,65;-6,05;-311,32;-437,32;-126,00;0,43;2,02;;-0,61;;-3,19;-1,83;-0,42;0,57;0,43;0,30;;;;15,01;-0,48;;933.952.698,00
CPT;99,83;3,77;16,30;2,14;1,14;62,94;54,48;45,77;13,69;18,40;4,71;0,73;7,46;;-1,14;;13,11;7,01;8,94;0,53;0,47;0,15;9,45;41,00;;46,73;6,13;;10.651.910.915,00
CTO;16,53;13,67;495,94;0,75;0,39;72,23;13,90;0,93;33,24;70,33;37,09;0,84;4,62;;-0,39;;0,15;0,08;0,91;0,51;0,49;0,08;16,32;-40,32;;21,94;0,03;;380.388.360,00
CTRE;18,58;5,92;-246,33;2,18;1,14;95,00;12,00;-4,00;82,17;113,56;31,39;0,83;9,86;;-1,14;;-0,88;-0,46;1,43;0,52;0,48;0,12;7,42;;;8,54;-0,08;;1.848.931.102,00
CTT;10,37;0,72;9,18;2,54;0,99;52,76;72,43;59,22;7,50;11,39;3,89;1,32;5,43;;-0,99;;27,70;10,81;13,63;0,39;0,61;0,18;4,53;;;4,08;1,13;;510.983.824,00
CUBE;45,11;3,95;34,79;3,59;1,60;70,95;38,59;28,85;26,01;33,84;7,84;1,08;10,04;;-1,60;;10,31;4,60;6,62;0,45;0,54;0,16;12,55;20,68;;12,58;1,30;;10.133.122.454,00
CUZ;19,27;6,64;17,51;0,63;0,39;66,11;30,47;21,88;12,57;22,60;10,03;0,50;3,83;;-0,39;;3,61;2,21;3,34;0,61;0,39;0,10;10,33;-5,06;;30,53;1,10;;2.920.010.078,00
CXP;19,28;;26,56;0,87;0,55;53,97;42,59;32,85;20,48;32,31;11,83;0,50;8,72;;-0,55;;3,29;2,06;2,80;0,63;0,37;0,06;-11,89;21,00;;22,06;0,73;;2.215.246.936,00
CXW;9,01;;8,40;0,72;0,32;23,39;13,56;6,63;4,11;8,45;4,35;0,76;0,56;16,33;-0,38;1,14;8,54;3,77;7,73;0,44;0,56;0,57;0,89;-7,23;;12,56;1,07;;1.027.681.501,00
DBRG;10,83;0,18;-5,39;1,04;0,16;65,06;-18,78;-28,87;-8,28;-21,64;-13,36;1,68;1,56;;-0,16;;-19,38;-2,92;-3,27;0,15;0,84;0,10;-15,25;;;10,38;-2,01;;1.733.052.339,00
DEA;12,72;8,33;36,71;0,93;0,41;66,73;27,10;10,72;14,52;30,03;15,51;0,99;3,93;;-0,41;;2,53;1,11;3,19;0,44;0,56;0,10;17,58;47,90;;13,71;0,35;;1.155.283.824,00
DEI;11,39;9,04;20,61;0,78;0,21;66,40;24,71;9,78;8,16;28,47;20,31;1,95;2,02;;-0,21;;3,79;1,00;3,14;0,26;0,74;0,10;4,12;0,57;;14,57;0,55;;2.002.472.483,00
DHC;1,32;3,03;-1,15;0,12;0,05;13,59;17,01;-21,46;1,45;12,23;10,78;0,89;0,25;;-0,05;;-10,44;-4,59;3,83;0,44;0,56;0,21;3,62;;;11,01;-1,15;;316.383.804,00
DHCNI;12,65;11,12;-11,01;1,15;0,51;13,59;17,01;-21,46;13,89;12,23;10,78;0,89;2,36;;-0,51;;-10,44;-4,59;3,83;0,44;0,56;0,21;3,62;;;11,01;-1,15;;316.383.804,00
DHCNL;13,06;11,96;-11,36;1,19;0,52;13,59;17,01;-21,46;14,34;12,23;10,78;0,89;2,44;;-0,52;;-10,44;-4,59;3,83;0,44;0,56;0,21;3,62;;;11,01;-1,15;;316.383.804,00
DLR;94,44;5,17;79,21;1,56;0,66;57,00;16,53;7,40;35,45;57,14;21,69;0,96;5,86;;-0,66;;1,97;0,84;2,15;0,42;0,54;0,11;13,80;8,75;;60,39;1,19;;27.496.885.968,00
DOC;14,37;6,40;32,76;1,19;0,67;66,80;35,52;20,25;18,68;28,56;9,89;0,63;6,63;;-0,67;;3,64;2,05;3,90;0,56;0,44;0,10;8,99;22,30;;12,06;0,44;;3.418.707.783,00
DRE;48,20;1,16;19,55;2,95;1,69;41,81;95,22;85,63;17,58;21,08;3,50;0,59;16,74;;-1,69;;15,06;8,66;10,01;0,57;0,43;0,10;8,65;22,27;;16,37;2,47;;18.556.648.140,00
DRH;7,40;0,81;15,58;0,98;0,48;33,69;15,04;9,94;10,30;17,46;7,16;0,68;1,55;;-0,48;;6,26;3,10;5,33;0,50;0,50;0,31;2,86;3,60;;7,59;0,47;;1.550.689.980,00
DX;11,75;13,28;4,67;0,70;0,18;7,73;87,17;51,35;2,75;-0,63;-3,38;-0,86;2,40;;-0,18;;15,03;3,76;6,45;0,25;0,75;0,07;20,76;33,40;;16,74;2,52;;632.577.700,00
EARN;7,08;14,12;-3,23;0,87;0,09;;;;-6,35;53,81;60,15;-8,23;;;-0,09;;-26,86;-2,87;-13,31;0,11;0,89;0,00;;;;8,16;-2,19;;97.573.020,00
EGP;158,02;2,97;36,97;3,52;1,71;100,00;46,15;38,23;30,62;38,90;8,28;0,95;14,13;;-1,71;;9,53;4,61;5,89;0,48;0,52;0,12;12,18;17,48;;44,84;4,27;;6.882.466.288,00
ELS;64,10;1,92;41,93;8,26;2,17;47,05;28,87;19,89;28,88;37,33;8,44;2,41;8,34;;-2,17;;19,69;5,18;8,34;0,26;0,74;0,26;9,11;8,43;;7,76;1,53;;11.934.067.490,00
EPR;35,26;9,36;17,45;1,05;0,46;91,49;46,90;23,11;8,60;17,56;8,95;1,09;4,03;;-0,46;;6,00;2,64;5,68;0,44;0,56;0,11;4,89;-7,69;;33,68;2,02;;2.654.647.828,00
EPRT;23,70;4,54;25,51;1,37;0,86;98,80;61,47;46,82;19,43;27,10;7,67;0,54;11,94;;-0,86;;5,39;3,35;4,48;0,62;0,38;0,07;39,39;84,37;;17,24;0,93;;3.421.116.330,00
EQC;20,16;26,04;70,63;0,78;0,77;100,00;59,88;49,53;58,42;-9,82;-68,23;-0,92;34,98;;-0,77;;1,11;1,10;1,33;0,99;0,01;0,02;-28,61;4,67;;25,71;0,29;;2.208.749.760,00
EQIX;681,70;1,86;89,76;5,49;2,09;48,35;16,33;9,70;53,32;64,41;11,09;1,14;8,70;43,10;-2,34;1,80;6,12;2,32;3,99;0,38;0,62;0,24;10,70;24,76;;124,06;7,59;;63.224.061.990,00
EQR;56,01;4,53;27,40;1,90;1,05;64,08;40,38;28,29;19,20;25,86;6,66;0,66;7,75;;-1,05;;6,93;3,83;5,91;0,55;0,43;0,14;2,05;5,29;;29,51;2,04;;21.205.537.227,00
ESRT;5,99;2,34;25,84;1,01;0,23;61,35;22,83;5,16;5,84;17,63;11,79;2,05;1,33;;-0,23;;3,93;0,90;5,10;0,23;0,77;0,17;0,49;-8,56;;5,90;0,23;;968.642.301,00
ESS;200,76;4,38;31,72;2,27;1,05;68,39;43,95;25,41;18,34;26,75;8,41;1,04;8,06;;-1,05;;7,14;3,30;6,04;0,46;0,54;0,13;3,33;3,03;;88,60;6,33;;12.952.693.908,00
EXR;153,25;3,99;24,03;6,35;1,70;77,38;58,20;44,73;18,47;24,17;5,70;1,96;10,75;;-1,70;;26,40;7,07;10,38;0,27;0,73;0,16;11,73;12,41;;24,15;6,38;;20.686.451.250,00
FCPT;26,05;5,13;22,94;1,97;1,02;100,00;60,28;43,81;16,67;23,35;6,68;0,79;10,05;27,08;-1,08;3,03;8,61;4,45;6,30;0,52;0,48;0,10;10,87;6,49;;13,20;1,14;;2.242.608.030,00
FPI;10,01;2,30;64,75;0,94;0,47;76,87;46,28;13,72;19,20;34,20;15,00;0,73;8,89;;-0,47;;1,45;0,72;2,76;0,50;0,40;0,05;5,78;8,08;;10,69;0,15;;543.945.402,00
FR;50,60;2,33;18,63;2,72;1,35;73,39;63,38;66,52;19,55;25,45;5,91;0,82;12,39;;-1,35;;14,60;7,25;6,89;0,50;0,50;0,11;6,38;9,67;;18,60;2,72;;6.689.896.840,00
FRT;92,52;4,66;19,94;2,55;0,91;66,79;64,35;35,13;10,89;17,17;6,28;1,47;7,01;;-0,91;;12,78;4,58;9,37;0,36;0,62;0,13;4,62;5,86;;36,31;4,64;;7.526.798.064,00
FSP;1,61;7,45;151,93;0,22;0,13;47,20;14,56;0,66;6,90;23,96;17,06;0,54;1,00;;-0,13;;0,14;0,09;2,01;0,62;0,38;0,13;-9,49;;;7,45;0,01;;166.209.799,00
GEO;7,65;;5,53;0,81;0,25;100,00;18,19;7,23;2,20;6,56;4,36;1,62;0,40;8,06;-0,30;1,27;14,73;4,57;11,74;0,31;0,69;0,63;0,98;3,28;;9,40;1,38;;949.469.805,00
GLPI;49,52;6,23;18,98;3,44;1,19;100,00;78,50;52,20;12,62;18,39;5,77;1,57;9,90;-140,80;-1,22;0,72;18,12;6,26;10,17;0,35;0,65;0,12;6,19;12,46;;14,40;2,61;;12.991.794.840,00
GMRE;8,45;9,94;41,57;0,87;0,40;100,00;32,94;9,70;12,24;25,56;13,32;0,95;4,03;-0,86;-0,43;0,14;2,10;0,96;3,41;0,45;0,55;0,10;35,24;;;9,66;0,20;;553.692.165,00
GNL;12,17;13,15;676,95;0,88;0,32;91,32;31,82;0,49;10,48;29,72;19,25;1,61;3,33;;-0,32;;0,13;0,05;2,83;0,36;0,64;0,10;7,88;-12,59;;13,86;0,02;;1.263.190.018,00
GOOD;12,19;11,72;78,27;2,40;0,41;81,99;28,01;4,18;11,68;29,04;17,36;3,57;3,27;;-0,41;;3,07;0,52;4,38;0,17;0,69;0,12;9,46;9,38;;5,07;0,16;;487.443.968,00
GOODM;25,01;;160,58;4,93;0,83;81,99;28,01;4,18;23,97;29,04;17,36;3,57;6,71;;-0,83;;3,07;0,52;4,38;0,17;0,69;0,12;9,46;9,38;;5,07;0,16;;487.443.968,00
GOODN;21,25;7,79;136,44;4,19;0,71;81,99;28,01;4,18;20,36;29,04;17,36;3,57;5,70;;-0,71;;3,07;0,52;4,38;0,17;0,69;0,12;9,46;9,38;;5,07;0,16;;487.443.968,00
GPMT;4,89;19,43;-5,78;0,26;0,07;;;;3,01;17,42;14,41;1,25;;;-0,07;;-4,52;-1,29;3,63;0,28;0,71;0,00;;;;18,72;-0,85;;256.858.986,00
GTY;35,00;4,80;18,17;2,15;1,05;86,98;81,00;54,38;12,20;17,28;5,09;0,90;9,88;;-1,05;;11,85;5,76;9,23;0,49;0,51;0,11;6,62;13,80;;16,26;1,93;;1.635.823.000,00
HASI;26,03;5,76;57,08;1,45;0,50;100,00;761,47;191,70;14,37;20,07;5,70;0,58;109,43;;-0,50;;2,55;0,87;3,42;0,34;0,66;0,00;48,75;6,11;;17,90;0,46;;2.369.005.918,00
HHC;76,27;;20,58;1,07;0,40;39,39;22,13;11,47;10,67;20,92;10,25;1,03;2,36;;-0,40;;5,21;1,92;3,57;0,37;0,63;0,17;7,89;-2,60;;71,09;3,71;;3.798.390.913,00
HIW;20,78;113,39;13,96;0,88;0,36;68,66;32,31;18,89;8,16;20,00;11,84;1,28;2,64;;-0,36;;6,32;2,58;4,72;0,41;0,58;0,14;3,36;-3,01;;23,54;1,49;;2.186.282.502,00
HR;18,96;35,39;57,71;0,95;0,52;61,07;38,88;14,50;21,53;37,53;16,00;0,71;8,37;;-0,52;;1,65;0,90;2,58;0,55;0,45;0,06;16,75;50,13;;19,89;0,33;;7.215.650.808,00
HST;15,06;3,52;16,97;1,60;0,88;66,27;16,81;12,90;13,02;17,32;4,30;0,53;2,19;-21,15;-0,93;0,57;9,43;5,16;7,31;0,55;0,44;0,40;-1,85;2,34;;9,40;0,89;;10.744.995.246,00
HT;6,03;17,41;2,15;0,35;0,16;33,16;54,03;27,51;1,09;2,92;1,82;0,59;0,59;;-0,16;;16,35;7,50;16,34;0,46;0,54;0,27;-4,02;7,41;;17,19;2,81;;239.604.462,00
HTA;29,19;18,84;70,91;2,08;0,98;68,73;24,81;12,13;34,66;50,82;16,16;0,97;8,60;;-0,98;;2,94;1,38;3,04;0,47;0,53;0,11;10,72;16,93;;14,02;0,41;;6.686.725.521,00
IIPR;75,73;9,38;13,86;1,08;0,88;96,19;63,79;55,38;12,03;12,60;0,57;0,05;7,67;;-0,88;;7,80;6,34;7,50;0,81;0,19;0,11;112,22;;;70,06;5,46;;2.120.652.044,00
ILPT;2,96;12,16;-0,37;0,25;0,03;86,96;-3,56;-134,12;-14,04;-310,92;-296,88;5,19;0,50;;-0,03;;-65,84;-9,17;-0,28;0,14;0,86;0,07;19,92;;;12,06;-7,94;;194.076.544,00
