companyId;companyName;ticker;price;gestao;dy;p_vp;valorpatrimonialcota;liquidezmediadiaria;percentualcaixa;dividend_cagr;cota_cagr;numerocotistas;numerocotas;patrimonio;lastdividend
129;Bradesco Carteira Imobiliária Ativa;BCIA11;82,44;Ativa;10,5653;0,8223;100,26;262798,26;0,2585;-1,8789;-32,2415;14255,0;3719038,0;372862279,83;0,76
779;FDO INV IMOB BTG PACTUAL TERRAS AGRÍCOLAS;BTRA11;83,93;Ativa;11,8564;0,691;121,46;468501,35;8,5636;;;20627,0;3364559,0;408658829,29;0,85
711;GALAPAGOS RECEBÍVEIS IMOBILIÁRIOS;GCRI11;92,99;Ativa;16,4641;0,9854;94,37;83173,39;0,7578;;;3746,0;1190790,0;112371669,04;1,1
117;Shopping Parque Dom Pedro;SHDP11B;0,0;Passiva;0,0;;1294,47;;2,1665;6,6084;;3,0;1467793,0;1900016045,63;4,533400438
27;BB Progressivo II;BBPO11;86,21;Passiva;12,5971;0,8577;100,51;1552940,39;3,5867;-5,3729;-19,9351;73513,0;15919690,0;1600075310,12;0,92
915;VINCI CREDIT SECURITIES FUNDO DE INVESTIMENTO IMOB;VCRI11;9,02;Ativa;10,0333;0,9545;9,45;358041,97;7,7698;;;5932,0;17773297,0;167913154,23;0,125
746;GTIS BRAZIL LOGISTICS;GTLG11;98,0;Ativa;8,5714;1,0373;94,48;839674,63;4,1131;;;129,0;7173000,0;677727013,77;0,7
654;HECTARE DESENV. STUDENT HOUSING;HCST11;61,0;Ativa;0,0;0,6123;99,63;1206,5;6,1074;;;75,0;467414,0;46566463,39;
160;Fator Verita;VRTA11;88,5;Ativa;15,0282;0,9707;91,17;2444290,35;6,1722;14,7163;-13,8804;117856,0;15592424,0;1421569816,78;0,9
147;Ourinvest Cyrela;OURE11;81,2;Ativa;14,8399;0,892;91,03;88556,81;1,1004;17,2183;-7,5612;5595,0;1077087,0;98047917,89;1,0000000186
10;JS Real Estate Multigestão;JSRE11;66,17;Ativa;9,0056;0,5857;112,97;1908392,06;0,0835;1,1972;-17,6322;84893,0;20767328,0;2346073475,07;0,49
63;EUROPAR;EURO11;232,48;Passiva;9,2868;0,7159;324,73;142587,42;1,3614;24,2701;3,6955;2563,0;383936,0;124675922,34;2,03
844;SERRA VERDE FUNDO DE INVESTIMENTO IMOBILIÁRIO;SRVD11;7,49;Ativa;3,9786;10,1216;0,74;476,4;1,4824;;;103,0;96286020,0;71362233,07;0,2
151;RBR ALPHA MULTIESTRATÉGIA REAL ESTATE;RBRF11;66,6;Ativa;11,1562;0,8137;81,85;1957435,68;0,4196;-2,1605;-20,7448;95508,0;13680770,0;1119734467,78;0,63
818;FDO DE INV IMOB MAUA CAPITAL MPD DESENV RESID;MMPD11;0,0;Ativa;0,0;;103,23;;2,4219;;;48,0;530000,0;54713644,61;
513;FDO INV IMOB - FII UBS (BR) OFFICE;RECT11;52,87;Ativa;11,4282;0,5644;93,68;444007,0;2,3978;-13,4014;-21,549;78094,0;8543493,0;800339792,56;0,5021
827;FDO DE INVST IMOB CAIXA CARTEIRA IMOBILIÁRIA;CXCI11;75,6;Ativa;9,9603;0,8119;93,11;73999,13;2,3516;;;5546,0;2057726,0;191603025,19;0,83
695;ESTOQUE RESIDENCIAL E COMERCIAL RJ;ERCR11;76000,0;Passiva;10,311;1,1101;68465,25;;0,1541;;;10,0;2376,0;162673435,2;139,44969767
677;BTG PACTUAL AGRO LOGÍSTICA;BTAL11;96,3;Ativa;10,2804;0,9166;105,06;891428,97;3,5421;;;42591,0;5982736,0;628524855,6;0,83
516;FDO INV IMOB TOURMALET II;TOUR11;8,8;Ativa;0,0;;0,0;;;;;0,0;0,0;0,0;0,242328
120;Vinci Shopping Centers;VISC11;106,2;Ativa;8,1638;0,8576;123,83;2327812,0;3,3635;27,7858;-8,6357;235826,0;18591052,0;2302056565,43;0,85
644;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX;RZTR11;95,17;Ativa;15,3515;0,9768;97,43;4074304,81;5,0444;;;78310,0;11048018,0;1076375308,62;0,86
628;QUATA IMOB RECEBÍVEIS IMOB;QIRI11;78,04;Ativa;6,8939;0,8709;89,61;6867,57;100,3102;;;173,0;150000,0;13441852,95;0,66
127;BB Recebíveis Imobiliários;BBIM11;0,0;Ativa;0,0;;30,04;;2,3955;-15,9271;;20,0;1035000,0;31092774,28;0,45
642;TRX REAL ESTATE II FDO. INVEST. IMOB.;TRXB11;122,0;Passiva;8,8607;1,0584;115,27;810839,86;0,4968;;;194,0;2730511,0;314737317,6;0,95
1;BTG Pactual Corporate Office;BRCR11;58,74;Ativa;9,857;0,5885;99,81;1443782,32;1,1746;0,0787;-21,0356;156823,0;26638202,0;2658696034,5;0,47
733;VALORA HEDGE FUND;VGHF11;9,28;Ativa;15,8405;1,0415;8,91;1975749,06;1,9271;;;206209,0;72889247,0;649517237,72;0,09
836;FUNDO DE INVESTIMENTO IMOBILIÁRIO – BLUE RECEBÍVEI;BLUR11;99,42;Ativa;10,3601;0,9837;101,07;624,77;5,2018;;;82,0;90000,0;9096398,99;1,03
519;XP HOTÉIS - FDO INV IMOB;XPHT11;112,99;Ativa;7,4343;1,1992;94,22;44553,41;2,0911;;2,9343;1264,0;3804642,0;358486293,56;1,7
519;XP HOTÉIS - FDO INV IMOB;XPHT12;33,74;Ativa;0,0;0,3581;94,22;5608,41;2,0911;;-35,2001;1264,0;3804642,0;358486293,56;
612;BLUECAP RENDA LOG. FDO INV. IMOB. - FII;BLCP11;91,0;Ativa;5,0109;0,8144;111,74;103127,5;1,064;;;279,0;2296282,0;256580339,9;0,563427828
528;EUROPA 105 - FDO INV IMOB;ERPA11;123,98;Passiva;4,1951;0,9045;137,07;135240,33;1,0257;;;328,0;500922,0;68662057,03;0,69590699
80;Banrisul Novas Fronteiras;BNFS11;123,0;Ativa;13,8599;1,3457;91,4;61206,39;6,1209;14,7263;-2,076;3955,0;700000,0;63979435,37;1,5038973
819;MMVE OPORTUNIDADES IMOBILIÁRIAS;MMVE11;163,86;Ativa;0,0;1,028;159,39;18288,0;1,6069;;;13,0;465000,0;74115413,28;
132;Brazil Realty;BZLI11;16,7;Ativa;0,0;1,5981;10,45;371,0;0,0643;;1,4376;19,0;41389392,0;432359368,56;
115;RB Capital General Shopping Sulacap;RBGS11;28,45;Passiva;0,0;0,3134;90,78;;0,5188;4,9063;-22,9267;2808,0;1078000,0;97865283,71;0,1766
98;Even Permuta Kinea;KINP11;8,07;Ativa;36,154;1,8341;4,4;37096,58;14,5195;;-15,552;1787,0;7147934,0;31435446,95;0,1678806771
50;Rio Negro;RNGO11;46,85;Passiva;10,3095;0,5407;86,64;97609,03;2,0373;-3,5309;-24,7183;12047,0;2676000,0;231840612,68;0,43
748;FUNDO DE INVESTIMENTO IMOBILIÁRIO DEVELOPMENT;LKDV11;969,58;Ativa;0,0;0,9703;999,28;775664,0;1,6843;;;68,0;66811,0;66762696,78;
534;FDO INV. IMOB. FOF INTEGRAL BREI;IBFF11;66,4;Ativa;4,9294;4,4926;14,78;162549,5;101,1319;;-13,6167;3870,0;666681,0;9855905,16;0,29648528
107;General Shopping Ativo e Renda;FIGS11;48,2;Passiva;9,4398;0,6302;76,48;119590,16;2,0953;4,388;-18,9294;15678,0;2850000,0;217963812,1;0,42
549;VINCI OFFICES FDO INV IMOB;VINO11;47,31;Ativa;8,624;0,8641;54,75;1047518,74;3,7563;-2,5593;-11,1764;125317,0;16565259,0;906890470,29;0,34
618;MERITO FDO. AÇÕES IMOB. FII - FDO INV. IMOB.;MFAI11;57,0;Ativa;14,6316;0,8363;68,16;72006,35;0,2686;;;3525,0;316074,0;21542500,83;0,65
515;FDO INV IMOB TOURMALET I;TORM13;142,0;Ativa;0,0;;0,0;;;;;0,0;0,0;0,0;10,56295967
510;FDO INV IMOB RBR PRIVATE CRÉDITO IMOB;RBRY11;94,6;Ativa;14,9687;0,947;99,89;1006347,32;6,0445;19,9009;-5,3428;27087,0;5546804,0;554075144,4;1,1
90;Nestpar;NPAR11;12,82;Ativa;0,0;0,9112;14,07;3347,73;100,0;;;772,0;119589,0;1682250,84;1,196695
156;Hedge TOP FOFII;TFOF11;138,0;Ativa;0,0;1,1386;121,2;;13,3649;29,9801;-4,8111;3278,0;850530,0;103080374,68;2,37
494;Rio Bravo Renda Varejo;RBVA11;97,15;Ativa;12,352;0,902;107,7;733581,61;0,7058;4,7181;-13,0527;45704,0;11588199,0;1248096452,77;1,07
157;FII REC Recebíveis Imobiliários;RECR11;85,97;Ativa;14,55;0,9018;95,33;4379573,55;4,1878;1,1715;-7,9573;182297,0;26441650,0;2520732971,92;0,9238
758;VOTORANTIM SECURITIES III;VTRT11;0,0;Ativa;0,0;;100,8;;20,1365;;;499,0;10224963,0;1030654046,2;0,1075080211
29;Brasilio Machado;BMII11;0,0;Passiva;0,0;;474,75;;0,7011;;;12,0;142400,0;67604086,07;0,228341
66;GGR Covepi Renda;GGRC11;101,0;Ativa;11,0891;0,8121;124,37;1573374,68;2,7133;8,9515;-11,8593;102314,0;7894945,0;981911300,68;0,95
942;ZAVIT REAL ESTATE FUND;ZAVI11;136,0;Ativa;2,6015;1,0418;130,54;4681,67;4,9178;;;87,0;926518,0;120945363,44;1,218
589;TORDESILHAS EI FDO. INV. IMOB.;TORD11;7,01;Ativa;14,0728;0,5;14,02;414626,61;0,3545;;;111473,0;35051354,0;491383523,53;0,04
128;BTG Fundo de Fundos;BCFF11;63,8;Ativa;10,4389;0,8633;73,9;2280505,77;6,0668;5,8857;-17,2023;309704,0;25186378,0;1861188611,83;0,56
514;STARX FDO INV IMOB;STRX11;8,52;Ativa;107,1596;0,0574;148,32;;0,7263;-69,159;;55,0;1613559,0;239322128,68;0,74
541;JPP ALLOCATION MOGNO - FDO INV IMOB;JPPA11;102,7;Ativa;18,8608;1,0445;98,32;285466,16;14,5325;33,479;-3,4141;7284,0;904056,0;88887026,92;1,41
26;BB Progressivo;BBFI11B;2116,0;Passiva;14,9381;0,7497;2822,39;249232,55;6,5472;2,7741;-10,9729;8495,0;130000,0;366910963,66;27,188593615
906;HEDGE DESENVOLVIMENTO LOGÍSTICO FDO INV IMOB;HDEL11;0,0;Passiva;0,0;;84,43;;102,5282;;;52,0;41983,0;3544558,02;1,95
572;HEDGE LOGÍSTICA FDO. INV. IMOB.;HLOG11;86,01;Ativa;9,0687;0,7385;116,47;50577,71;1,6874;0,5181;-13,9525;4182,0;4250000,0;494996222,85;0,65
110;Via Parque Shopping;FVPQ11;105,0;Passiva;8,8;0,5461;192,27;45449,87;2,1575;-13,2009;-22,2149;3930,0;2800149,0;538371403,16;1,15
934;REAL INVESTOR FUNDO DE INVESTIMENTO IMOBILIÁRIO;RINV11;0,0;Ativa;0,0;;97,67;;6,4444;;;76,0;300129,0;29314015,86;
782;JFDCAM FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;VJFD11;0,0;Ativa;0,0;;136,07;;1,2526;;;97,0;4876129,0;663487214,82;1,1
807;FII CAIXA AGÊNCIAS;CXAG11;77,8;Ativa;10,9897;0,6786;114,65;129359,55;1,229;;;11488,0;2090621,0;239691104,42;0,95
18;Multi Shoppings;SHOP11;93,23;Ativa;0,0;2,0414;45,67;93,0;6,4922;;;22,0;1481266,0;67645858,73;
708;FDO. INVEST. IMOB. VOTORANTIM PATRIMONIAL XII;VTXI11;0,0;Ativa;0,0;;11,97;;35,6405;;;2,0;103500,0;1238877,08;
159;Votorantim Securities Master;VOTS11;85,5;Ativa;14,924;0,9165;93,29;2984,1;3,2432;44,7181;-3,1099;538,0;827913,0;77236917,57;1,11
540;HEDGE REALTY DEVELOPMENT FDO INV IMOB;HRDF11;0,87;Ativa;0,0;0,7073;1,23;276,27;45,9197;;-25,4525;1265,0;7587125,0;9357437,31;6,8
85;Campus Faria Lima;FCFL11;114,5;Ativa;8,6302;0,9856;116,17;181405,55;0,5581;16,0011;-6,7262;3830,0;3474010,0;403588183,44;0,763171481
670;KILIMA FIC FDO. IMOB. SUNO 30;KISU11;7,96;Ativa;11,1809;0,9128;8,72;868023,58;2,2264;;;111429,0;44196050,0;385223962,34;0,09
133;Capitania Securities II;CPTS11;77,5;Ativa;15,0323;0,8731;88,76;6890582,71;0,1382;8,7425;-12,3266;202917,0;31782814,0;2821089520,99;0,58
524;HECTARE CE - FDO INV IMOB;HCTR11;98,99;Ativa;16,335;0,8155;121,38;4290970,45;1,0671;-8,1828;-8,9002;209295,0;22084202,0;2680557317,01;1,1
31;Castello Branco Office Park;CBOP11;48,6;Passiva;14,5062;0,6584;73,82;22120,06;2,802;6,296;-21,2463;3655,0;1415000,0;104458062,96;1,12
832;MOGNO REAL ESTATE IMPACT DEV. FUND;MGIM11;101,5;Ativa;0,9063;1,0314;98,41;5538,9;101,0381;;;75,0;247300,0;24337124,08;0,176172786
544;HEDGE OFFICE INCOME FUNDO DE INVESTIMENTO IMOB;HOFC11;27,51;Ativa;11,5231;0,3053;90,1;163931,48;0,3255;-16,9479;-38,6265;8437,0;3779001,0;340483845,14;0,07
20;Ourinvest RE I;WTSP11B;39,98;Ativa;2,8294;0,5516;72,48;4637,29;0,8873;-5,0368;-18,1762;200,0;992565,0;71939973,82;0,49650033
911;MÉRITO RECEBÍVEIS IMOBILIÁRIOS FII;MFCR11;103,49;Ativa;4,3289;1,0142;102,04;1235,13;2,0983;;;97,0;100492,0;10254462,15;0,96
712;HGI CRÉDITOS IMOBILIÁRIOS;HGIC11;101,63;Ativa;12,6931;0,8859;114,72;28520,8;23,749;;;392,0;462706,0;53081054,91;1,1
11;Kinea Renda Imobiliária;KNRI11;138,75;Ativa;7,5676;0,8681;159,84;2923226,13;2,2005;9,5794;-8,567;242192,0;24157121,0;3861168482,44;1,0
603;MORE REAL ESTATE FOF FII FDO. INV. IMOB.;MORE11;64,59;Ativa;12,3803;0,7798;82,83;395334,68;0,9251;;;17818,0;2319115,0;192101783,82;0,54
145;NCH EQI HIGH YIELD RECEBÍVEIS IMOB;NCHB11;87,01;Ativa;18,1378;0,9711;89,6;404785,84;11,2743;14,5116;;11822,0;1697945,0;152136565,21;1,05
582;Newport Logística;NEWL11;100,0;Ativa;11,5;0,8327;120,09;104409,29;3,5601;;-7,6557;3914,0;2033099,0;244155118,31;1,3
692;BTSP I FDO. INVEST. IMOB;BTSG11;100,0;Ativa;9,92;0,7265;137,65;100,0;0,7684;;;56,0;775015,0;106681020,3;0,87
154;Socopa Fundo de Investimento Imobiliário;REIT11;190,8;Ativa;17,1122;0,6735;283,31;454,57;9,1577;;-46,7496;65,0;26291,0;7448422,56;2,78
505;LOFT I - FDO INV IMOB;LOFT11B;29,9;Ativa;0,0;1,7496;17,09;;14,5446;;-35,6101;1,0;1962500,0;33545087,43;0,2017052052
763;CANVAS CRI;CCRF11;91,5;Ativa;13,9413;0,9534;95,97;5009,52;7,7621;;;289,0;1571900,0;150861321,62;0,55
700;FDO INV IMOB MV9;MVFI11;0,0;Ativa;0,0;;1,51;;1,1568;;;1,0;78155673,0;118190085,44;
54;TB Office;TBOF11;15,56;Passiva;5,2875;74,0952;0,21;;492,1539;74,6165;-46,5258;9180,0;10050000,0;2097587,74;0,822739697
8;CSHG Renda Urbana;HGRU11;117,4;Ativa;9,6082;0,9553;122,89;3923555,55;2,6484;11,2154;-4,9329;189702,0;18406458,0;2262020100,59;2,0
108;Vida Nova;FIVN11;3,65;Passiva;0,0;0,5259;6,94;18596,9;0,0235;;-16,1891;3951,0;9412630,0;65352435,22;
591;CARTESIA RECEBÍVEIS IMOBILIÁRIOS;CACR11;104,14;Ativa;16,9771;1,0059;103,53;496834,29;4,0863;;;8195,0;1807434,0;187120461,4;1,47
696;FARIA LIMA CAPITAL RECEB. IMOB. I;FLCR11;95,57;Ativa;15,252;0,971;98,42;53771,03;10,4284;;;2828,0;633604,0;62357643,8;1,162
736;VERSALHES RECEBÍVEIS IMOBILIÁRIOS;VSLH11;8,85;Ativa;14,7006;0,8469;10,45;637965,87;1,227;;;91879,0;29864091,0;311981462,11;0,07
630;CF2 FUNDO DE INVESTIMENTO IMOBILIÁRIO;CFHI11;0,0;Ativa;0,0;;671,3;;0,7354;;;54,0;94600,0;63504973,08;36,51139
686;BLUEMACAW CRÉDITO IMOBILIÁRIO;BLMC11;81,0;Ativa;14,9877;0,8428;96,11;5303,16;3,1472;;;431,0;399500,0;38395654,7;0,82
693;DEL MONTE AJAX FDO INV IMOB;DLMT11;0,0;Ativa;0,0;;0,66;;3,0204;;;9,0;13225796,0;8693492,33;0,01298
25;Torre Almirante;ALMI11;921,0;Passiva;0,0;0,4563;2018,25;69129,07;1,599;;-23,4479;2601,0;111177,0;224382977,88;0,3711330468
737;VIC DESENVOLVIMENTO VINTAGE 20/21;VIDS11;0,0;Ativa;0,0;;912,76;;3,3589;;;199,0;76415,0;69748604,81;
834;FII RBR DESENV;RBRI11;999,89;--;3,5624;0,8184;1221,79;98989,0;0,2896;;;84,0;129134,0;157774835,93;35,62
610;VINCI INSTRUMENTOS FINANCEIROS;VIFI11;6,94;Ativa;10,7061;0,7842;8,85;91103,45;6,9402;;;6807,0;8089190,0;71609024,11;0,065
124;Áquilla;AQLL11;385,03;Ativa;0,0;0,3855;998,79;;0,6765;;;56,0;145023,0;144847796,54;
846;FDO INV IMOB HOSPITAL UNIMED CAMPINA GRANDE;HUCG11;77,52;Passiva;8,4236;0,7587;102,18;13392,96;61,0099;;;197,0;1122000,0;114650984,82;0,78
660;REC LOGISTICA;RELG11;73,22;Ativa;12,8078;0,5997;122,1;85851,52;3,3586;;;7635,0;1334562,0;162951215,1;0,8
548;TREECORP REAL ESTATE FDO INV IMOB - I;TCPF11;1,26;Ativa;1541,2698;0,0097;129,47;;6,6036;;;51,0;297327,0;38495159,25;1,94
539;HABITAT II - FDO INV IMOB;HABT11;90,06;Ativa;15,5119;0,9026;99,78;1456496,71;6,4026;3,8311;-7,489;66807,0;8126783,0;810912436,0;1,17
783;R CAP 1810 FUNDO DE FUNDOS;XBXO11;0,0;Ativa;0,0;;96,0;;0,0018;;;6,0;3042600,0;292088233,76;
687;BLUEMACAW LOGÍSTICA;BLMG11;72,99;Ativa;13,1525;0,8153;89,52;407648,03;4,7798;;;12045,0;3810588,0;341113833,97;0,8
933;NAVI CRÉDITO IMOBILIÁRIO;NCRI11;10,0;Ativa;1,2;0,823;12,15;147,5;8,1685;;;23,0;3249999,0;39489856,21;0,12
112;Shopping Jardim Sul;JRDM11;80,01;Passiva;8,5967;0,8989;89,01;39219,81;1,6039;12,671;-8,662;4272,0;2522968,0;224580449,37;0,652745472
714;JBFO FOF FDO INV. IMOB.;JBFO11;92,01;Ativa;7,7166;1,0889;84,5;55206,0;1,573;;;363,0;1279070,0;108083599,43;0,63
504;FUNDO DE FDO INV IMOB KINEA FII;KFOF11;77,0;Ativa;10,7792;0,8474;90,87;565227,77;0,8754;10,3307;-17,2724;11737,0;4533315,0;411927535,78;0,72
903;CONSTANTINOPLA RECEBÍVEIS IMOBILIÁRIOS FII;CYLD11;0,0;Ativa;0,0;;102,45;;1,9322;;;44,0;473400,0;48499879,43;
753;PERFORMA REAL ESTATE;PEMA11;52,01;Ativa;26,3611;0,6814;76,33;2831,14;0,7296;;;389,0;552000,0;42136735,56;0,389
30;BM Brascan Lajes Corporativas;BMLC11;99,99;Ativa;8,9109;0,877;114,01;319515,33;3,4771;9,6042;-3,4192;1427,0;998405,0;113828917,37;1,0
847;JACARANDÁ I FUNDO DE INVESTIMENTO IMOBILIÁRIO;JCDA11;0,0;Passiva;0,0;;10,92;;3,2206;;;49,0;14304223,0;156137522,79;
155;BB Renda de Papéis Imobiliários;RNDP11;158,97;Ativa;22,0985;0,8222;193,35;8359,23;4,9225;-5,626;-45,7378;1107,0;107481,0;20781882,83;0,81
900;ALIANZA URBAN HUB RENDA FUNDO DE INVESTIMENTO IMOB;AURB11;0,0;Ativa;0,0;;90,58;;0,553;;;5,0;880560,0;79760418,62;0,5051
704;FDO. INV. IMOB. CAIXA IMÓVEIS CORPORATIVOS;CXCO11;70,2;Passiva;12,0634;0,7069;99,3;148969,94;1,3946;;;13267,0;3924500,0;389717797,18;0,724
602;LEGATUS SHOPPINGS FDO. INV. IMOB. - FII;LASC11;100,79;Ativa;8,639;1,1695;86,18;8822,55;11,065;;;367,0;2940298,0;253396800,95;0,71
850;WHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;WHGR11;8,53;Ativa;7,5029;0,8539;9,99;468263,55;1,6057;;;3322,0;25089531,0;250684297,84;0,09
928;VIC DESENVOLVIMENTO VINTAGE;VDSV11;0,0;Ativa;0,0;;947,55;;1,1963;;;72,0;10221,0;9684881,24;
805;BLUEMACAW CATUAÍ TRIPLE A FDO DE INV IMOB;BLCA11;93,0;Ativa;6,828;0,6148;151,26;8875,9;3,8333;;;132,0;1600000,0;242015298,91;0,56
122;Shopping West Plaza;WPLZ11;77,99;Passiva;6,4111;0,8883;87,8;8720,74;2,1616;-4,1889;-11,0939;1816,0;1020747,0;89617303,28;0,6
506;FDO INV IMOB - VBI LOGÍSTICO;LVBI11;97,0;Ativa;9,1287;0,8398;115,5;2142109,68;3,211;8,3741;-10,8193;65588,0;11775177,0;1360014699,59;0,75
752;NAVI IMOBILIÁRIO TOTAL RETURN;NAVT11;72,42;Ativa;13,836;0,8084;89,58;72271,23;5,0452;;;1655,0;1054507,0;94464858,96;0,85
5;Continental Square Faria Lima;FLMA11;126,85;Ativa;8,0568;0,7916;160,25;58735,87;2,0643;27,7669;-13,4479;17204,0;1380670,0;221247463,81;1,02
119;SPA Fundo de Investimento Imobiliário – FII;SPAF11;0,0;Ativa;0,0;;993,96;;0,5825;33,9908;;1,0;11270,0;11201887,23;15,97980333
140;Iridium Recebíveis Imobiliários;IRDM11;91,05;Ativa;14,5147;0,9811;92,8;6078988,16;2,8185;2,3128;-8,946;277102,0;36433827,0;3380901881,87;0,896316776
595;FDO INV IMOB VOTORANTIM SECURITIES;VSEC11;46,25;Ativa;8,9946;0,4263;108,49;3876,0;67,359;;;77,0;62735,0;6805915,09;0,32
617;PARQUE ANHANGUERA FDO. INVEST. IMOB.;PQAG11;54,75;Ativa;9,1142;0,9562;57,26;276338,79;0,0216;;;462,0;13991890,0;801155763,1;0,44
579;FDO. INV. IMOB. HOUSI;HOSI11;64,74;Ativa;9,0549;0,701;92,35;7429,5;3,0816;;;1736,0;573450,0;52957196,1;1,5226
542;QUASAR AGRO - FDO INV. IMOB.;QAGR11;44,39;Ativa;10,802;0,7949;55,84;307729,87;1,5905;11,5507;-26,9449;24653,0;5040000,0;281454019,9;0,41
653;DEVANT RECEBÍVEIS IMOBILIÁRIOS;DEVA11;89,29;Ativa;15,0745;0,8781;101,69;2419826,48;5,6824;;;129230,0;14044908,0;1428171158,24;1,05
114;Parque Dom Pedro Shopping Center;PQDP11;2169,99;Passiva;8,4104;0,6928;3132,2;121579,16;2,1151;5,2797;-16,4526;4030,0;245513,0;768995698,7;16,798732124
833;TJK RENDA IMOBILIÁRIA FDO INV IMOB;TJKB11;0,0;Ativa;0,0;;267,1;;0,1059;;;51,0;756974,0;202188457,24;2,49
38;Edifício Galeria;EDGA11;19,01;Passiva;8,0785;0,3111;61,1;29032,1;1,1081;-4,0849;-31,3004;6060,0;3812055,0;232905292,59;0,15
48;The One;ONEF11;171,96;Passiva;6,4201;0,8537;201,44;75585,9;1,0608;13,6034;-0,5824;3328,0;911000,0;183514122,94;0,98
149;Polo Recebíveis Imobiliários II;PORD11;90,06;Ativa;16,2114;0,918;98,1;531776,1;8,1719;18,0943;-5,8086;22196,0;3728375,0;365751144,43;0,91
571;LOGCP INTER FDO INV IMOB;LGCP11;77,04;Ativa;9,5145;0,7495;102,79;338578,74;0,8565;10,7678;-11,9352;15282,0;2732860,0;280909823,71;0,62
531;FDO INV IMOB - OURINVEST FUNDO DE FUNDOS;OUFF11;63,59;Ativa;13,5713;0,8378;75,9;143474,0;1,3549;3,8939;-15,5281;8390,0;1814336,0;137707552,5;0,7000001433
58;Vector Queluz Lajes Corporativas;VLJS11;1141,14;Passiva;0,0;1,1186;1020,17;;4,3686;;;9,0;26068,0;26594422,42;28,81922098
718;MULTIOFFICES 1;MTOF11;0,0;Ativa;0,0;;101,49;;0,9923;;;3,0;1880743,0;190881272,45;
668;REAG MULTI ATIVOS IMOBILIÁRIOS;RMAI11;50,32;Ativa;6,5382;0,4658;108,04;31879,86;0,4826;;;1185,0;2443800,0;264027689,75;0,26
87;Hospital Unimed Sul Capixaba;HUSC11;101,27;Passiva;9,687;0,6901;146,75;12207,12;0,6794;;-14,2407;766,0;794613,0;116606431,0;0,06
